Date,Year,Month,Season,ONI,NINO 1+2 SST,NINO 1+2 SST Anomalies,NINO 3 SST,NINO 3 SST Anomalies,NINO 3.4 SST,NINO 3.4 SST Anomalies,NINO 4 SST,NINO 4 SST Anomalies,OLR,TNI,PNA,Precipitation (mm/day),SOI,el_nino
7/1/1999,1999,JUL,JJA 1999,-1.1,21.04,-0.79,25.01,-0.87,26.27,-1.03,27.7,-1.09,0.2,-0.31,-0.92,9.79,0.5,No
8/1/1999,1999,AUG,JAS 1999,-1.1,20.03,-0.83,24.26,-0.96,25.68,-1.22,27.74,-0.95,0.7,-0.37,1.95,10.26,0.4,No
9/1/1999,1999,SEP,ASO 1999,-1.2,19.64,-0.94,23.89,-1.12,25.73,-1.03,27.77,-0.91,1.0,-0.2,0.33,7.1,-0.1,No
10/1/1999,1999,OCT,SON 1999,-1.3,20.13,-0.74,23.75,-1.34,25.58,-1.19,27.84,-0.85,0.9,0.15,0.62,7.32,1.0,No
11/1/1999,1999,NOV,OND 1999,-1.5,20.66,-0.96,23.63,-1.57,25.19,-1.63,27.54,-1.13,0.7,0.48,0.45,9.01,1.0,No
12/1/1999,1999,DEC,NDJ 1999,-1.7,22.17,-0.67,23.68,-1.59,24.99,-1.65,27.21,-1.23,1.8,1.07,-0.09,9.24,1.4,No
1/1/2000,2000,JAN,DJF 2000,-1.7,23.93,-0.59,24.0,-1.67,24.8,-1.77,27.02,-1.2,1.7,1.45,-1.7,3.03,0.7,No
2/1/2000,2000,FEB,JFM 2000,-1.4,25.71,-0.39,25.38,-1.0,25.21,-1.52,26.69,-1.41,2.2,1.83,1.2,8.26,1.7,No
3/1/2000,2000,MAR,FMA 2000,-1.1,25.88,-0.72,26.56,-0.61,26.11,-1.13,26.73,-1.49,1.8,1.86,0.95,6.19,1.3,No
4/1/2000,2000,APR,MAM 2000,-0.8,25.94,0.21,27.38,-0.19,26.91,-0.9,27.29,-1.22,1.1,1.49,-0.58,3.78,1.2,No
5/1/2000,2000,MAY,AMJ 2000,-0.7,23.97,-0.64,26.66,-0.56,26.91,-0.97,27.65,-1.14,0.4,0.78,-0.16,5.98,0.4,No
6/1/2000,2000,JUN,MJJ 2000,-0.6,22.69,-0.49,25.91,-0.73,27.01,-0.7,28.3,-0.55,0.8,0.17,-1.19,11.62,-0.2,No
7/1/2000,2000,JUL,JJA 2000,-0.6,20.78,-1.05,25.07,-0.8,26.57,-0.73,28.21,-0.57,0.8,-0.47,-2.55,8.91,-0.2,No
8/1/2000,2000,AUG,JAS 2000,-0.5,19.85,-1.01,24.64,-0.58,26.39,-0.51,28.14,-0.55,-0.1,-0.71,-0.51,7.94,0.7,No
9/1/2000,2000,SEP,ASO 2000,-0.6,20.01,-0.57,24.55,-0.46,26.24,-0.52,28.34,-0.33,0.5,-0.8,-1.21,5.43,0.9,No
10/1/2000,2000,OCT,SON 2000,-0.6,20.38,-0.5,24.51,-0.57,26.06,-0.71,28.02,-0.66,0.4,-0.38,0.44,11.78,1.1,No
11/1/2000,2000,NOV,OND 2000,-0.8,20.65,-0.97,24.29,-0.91,25.92,-0.9,28.0,-0.67,0.7,-0.1,0.7,7.11,1.8,No
12/1/2000,2000,DEC,NDJ 2000,-0.7,22.43,-0.41,24.55,-0.72,25.59,-1.05,27.29,-1.16,1.0,0.36,0.92,6.24,0.8,No
1/1/2001,2001,JAN,DJF 2001,-0.7,24.15,-0.37,25.25,-0.43,25.81,-0.76,27.31,-0.91,1.5,0.79,1.29,3.54,1.0,No
2/1/2001,2001,FEB,JFM 2001,-0.5,25.71,-0.38,26.17,-0.21,26.18,-0.56,27.1,-0.99,0.6,1.25,-0.51,3.36,1.7,No
3/1/2001,2001,MAR,FMA 2001,-0.4,26.94,0.34,27.27,0.1,26.86,-0.37,27.5,-0.73,0.8,0.85,0.39,4.26,0.9,No
4/1/2001,2001,APR,MAM 2001,-0.3,26.26,0.53,27.35,-0.22,27.24,-0.56,27.91,-0.6,0.0,0.24,-0.7,1.86,0.2,No
5/1/2001,2001,MAY,AMJ 2001,-0.3,24.26,-0.35,26.99,-0.22,27.42,-0.46,28.38,-0.41,-0.2,-0.57,-0.01,7.32,-0.5,No
6/1/2001,2001,JUN,MJJ 2001,-0.1,22.49,-0.69,26.42,-0.23,27.55,-0.16,28.58,-0.27,0.0,-1.5,-0.89,9.57,0.3,No
7/1/2001,2001,JUL,JJA 2001,-0.1,21.25,-0.58,25.5,-0.37,27.19,-0.11,28.94,0.15,0.0,-2.45,-0.36,8.6,-0.2,No
8/1/2001,2001,AUG,JAS 2001,-0.1,20.31,-0.55,24.86,-0.35,26.81,-0.09,28.77,0.07,-0.4,-2.85,-0.14,5.31,-0.4,No
9/1/2001,2001,SEP,ASO 2001,-0.2,19.81,-0.77,24.51,-0.5,26.58,-0.19,29.06,0.39,0.3,-2.86,0.04,6.15,0.2,No
10/1/2001,2001,OCT,SON 2001,-0.3,19.8,-1.07,24.62,-0.47,26.52,-0.25,28.87,0.19,-0.1,-2.64,-0.08,8.96,0.0,No
11/1/2001,2001,NOV,OND 2001,-0.4,20.77,-0.85,24.35,-0.84,26.35,-0.48,28.79,0.12,-0.4,-2.67,1.03,17.91,0.7,No
12/1/2001,2001,DEC,NDJ 2001,-0.3,22.19,-0.64,24.68,-0.59,26.11,-0.53,28.36,-0.09,-1.8,-2.37,0.26,7.94,-0.8,No
1/1/2002,2002,JAN,DJF 2002,-0.2,23.94,-0.58,25.02,-0.65,26.36,-0.2,28.6,0.38,-0.2,-1.78,-0.7,3.39,0.4,Yes
2/1/2002,2002,FEB,JFM 2002,0.0,26.02,-0.07,26.03,-0.34,26.76,0.03,28.42,0.32,-1.2,-1.34,-0.11,3.99,1.1,Yes
3/1/2002,2002,MAR,FMA 2002,0.1,27.29,0.69,27.22,0.06,27.17,-0.06,28.29,0.06,-1.0,-1.29,-1.56,2.18,-0.2,Yes
4/1/2002,2002,APR,MAM 2002,0.2,26.39,0.66,27.45,-0.12,27.84,0.03,28.88,0.37,0.3,-1.33,-2.4,2.83,-0.1,Yes
5/1/2002,2002,MAY,AMJ 2002,0.4,25.35,0.74,27.38,0.16,28.07,0.19,29.29,0.5,0.1,-1.66,-0.56,3.7,-0.8,Yes
6/1/2002,2002,JUN,MJJ 2002,0.7,23.3,0.12,27.13,0.48,28.31,0.6,29.34,0.5,-0.7,-2.34,0.06,14.13,-0.2,Yes
7/1/2002,2002,JUL,JJA 2002,0.8,21.86,0.02,26.17,0.3,27.88,0.58,29.24,0.46,0.2,-2.87,0.4,6.91,-0.5,Yes
8/1/2002,2002,AUG,JAS 2002,0.9,20.71,-0.15,25.53,0.31,27.56,0.66,29.23,0.54,-1.6,-3.0,0.61,7.27,-1.0,Yes
9/1/2002,2002,SEP,ASO 2002,1.0,20.8,0.22,25.68,0.67,27.61,0.85,29.24,0.56,-1.9,-2.88,0.6,10.37,-0.6,Yes
10/1/2002,2002,OCT,SON 2002,1.2,21.64,0.77,25.75,0.66,27.79,1.02,29.25,0.57,-1.5,-2.55,-0.55,7.27,-0.4,Yes
11/1/2002,2002,NOV,OND 2002,1.3,22.81,1.19,26.29,1.09,28.03,1.2,29.5,0.83,-1.8,-2.41,1.46,4.66,-0.5,Yes
12/1/2002,2002,DEC,NDJ 2002,1.1,23.73,0.89,26.42,1.15,27.94,1.3,29.28,0.83,-1.6,-2.31,1.28,2.69,-1.1,Yes
1/1/2003,2003,JAN,DJF 2003,0.9,24.47,-0.05,26.34,0.67,27.45,0.88,28.86,0.64,-2.3,-2.52,1.01,4.51,-0.2,Yes
2/1/2003,2003,FEB,JFM 2003,0.6,26.14,0.04,26.78,0.4,27.39,0.65,28.71,0.61,-1.1,-2.64,0.68,2.45,-0.7,Yes
3/1/2003,2003,MAR,FMA 2003,0.4,26.66,0.06,27.31,0.15,27.73,0.5,28.83,0.61,-0.8,-2.91,-0.36,0.72,-0.3,Yes
4/1/2003,2003,APR,MAM 2003,0.0,24.96,-0.77,27.21,-0.36,27.67,-0.14,28.67,0.16,0.3,-3.0,-0.1,0.61,-0.1,Yes
5/1/2003,2003,MAY,AMJ 2003,-0.3,22.87,-1.74,26.3,-0.91,27.28,-0.6,28.59,-0.2,0.1,-3.04,-1.85,5.86,-0.3,Yes
6/1/2003,2003,JUN,MJJ 2003,-0.2,22.23,-0.95,26.06,-0.59,27.37,-0.34,28.86,0.02,0.8,-2.9,-0.53,8.85,-0.6,Yes
7/1/2003,2003,JUL,JJA 2003,0.1,21.39,-0.44,25.85,-0.02,27.34,0.04,28.93,0.14,-0.2,-2.72,0.73,13.81,0.3,Yes
8/1/2003,2003,AUG,JAS 2003,0.2,21.04,0.18,25.38,0.16,26.94,0.04,28.83,0.14,0.5,-2.41,-0.31,7.97,0.1,Yes
9/1/2003,2003,SEP,ASO 2003,0.3,20.31,-0.27,25.11,0.1,26.94,0.18,28.81,0.14,0.0,-2.08,0.59,9.2,-0.1,Yes
10/1/2003,2003,OCT,SON 2003,0.3,21.14,0.27,25.5,0.42,27.19,0.42,29.12,0.44,0.0,-1.74,1.23,8.79,0.0,Yes
11/1/2003,2003,NOV,OND 2003,0.4,22.07,0.44,25.52,0.32,27.03,0.21,29.08,0.41,0.5,-1.6,-1.65,4.32,-0.3,Yes
12/1/2003,2003,DEC,NDJ 2003,0.4,23.31,0.47,25.94,0.68,26.98,0.34,28.75,0.3,-0.1,-1.52,0.56,12.99,1.1,Yes
1/1/2004,2004,JAN,DJF 2004,0.4,24.79,0.28,26.14,0.47,26.78,0.22,28.54,0.31,-0.9,-1.6,-0.12,2.5,-1.3,No
2/1/2004,2004,FEB,JFM 2004,0.3,26.22,0.12,26.64,0.26,26.9,0.16,28.37,0.27,0.4,-1.57,1.12,5.05,1.2,No
3/1/2004,2004,MAR,FMA 2004,0.2,25.82,-0.78,27.11,-0.05,27.05,-0.18,28.3,0.08,-0.5,-1.91,0.0,2.73,0.4,No
4/1/2004,2004,APR,MAM 2004,0.2,25.71,-0.02,27.42,-0.15,27.76,-0.04,28.58,0.06,-0.8,-2.27,0.25,1.21,-0.9,No
5/1/2004,2004,MAY,AMJ 2004,0.2,23.65,-0.97,26.77,-0.44,27.95,0.07,28.95,0.15,0.3,-2.64,-1.46,6.17,1.0,No
6/1/2004,2004,JUN,MJJ 2004,0.3,22.24,-0.94,26.4,-0.24,27.7,0.0,28.91,0.07,-1.1,-3.0,-0.28,8.31,-0.8,No
7/1/2004,2004,JUL,JJA 2004,0.5,21.08,-0.75,25.91,0.04,27.76,0.47,29.14,0.35,0.1,-3.38,-0.33,6.85,-0.5,No
8/1/2004,2004,AUG,JAS 2004,0.6,20.23,-0.63,25.31,0.09,27.51,0.61,29.1,0.4,-0.4,-3.25,1.52,4.0,-0.3,No
9/1/2004,2004,SEP,ASO 2004,0.7,20.25,-0.33,25.27,0.26,27.43,0.67,29.32,0.65,-0.3,-2.99,-0.11,5.33,-0.3,No
10/1/2004,2004,OCT,SON 2004,0.7,21.21,0.34,25.5,0.41,27.41,0.64,29.35,0.67,-0.3,-2.73,-1.37,6.72,-0.1,No
11/1/2004,2004,NOV,OND 2004,0.7,22.51,0.89,25.75,0.55,27.41,0.59,29.31,0.64,-0.8,-2.51,0.29,3.18,-0.7,No
12/1/2004,2004,DEC,NDJ 2004,0.7,22.99,0.15,25.83,0.56,27.28,0.63,29.13,0.68,-0.1,-2.39,-0.04,3.93,-0.8,No
1/1/2005,2005,JAN,DJF 2005,0.6,24.64,0.13,25.96,0.28,27.18,0.61,29.11,0.89,-0.1,-2.6,-0.62,2.13,0.3,No
2/1/2005,2005,FEB,JFM 2005,0.6,25.52,-0.58,26.25,-0.13,26.97,0.24,28.71,0.61,-2.2,-2.61,-0.11,0.5,-3.1,No
3/1/2005,2005,MAR,FMA 2005,0.5,25.23,-1.37,26.93,-0.23,27.5,0.27,28.74,0.51,0.0,-2.41,0.56,3.0,0.3,No
4/1/2005,2005,APR,MAM 2005,0.4,25.12,-0.61,27.57,0.0,27.93,0.13,28.8,0.29,-0.5,-2.38,1.0,0.69,-0.6,No
5/1/2005,2005,MAY,AMJ 2005,0.3,24.58,-0.04,27.4,0.19,28.1,0.22,29.0,0.21,-0.2,-2.28,1.62,4.35,-0.8,No
6/1/2005,2005,JUN,MJJ 2005,0.1,22.51,-0.67,26.76,0.11,27.91,0.2,29.07,0.23,0.1,-1.9,0.42,7.58,0.4,No
7/1/2005,2005,JUL,JJA 2005,-0.1,21.43,-0.4,25.98,0.11,27.37,0.08,28.92,0.13,-0.6,-1.89,-0.02,8.37,0.2,No
8/1/2005,2005,AUG,JAS 2005,-0.1,20.29,-0.57,25.44,0.22,26.96,0.06,28.71,0.02,0.3,-2.12,0.69,8.77,-0.3,No
9/1/2005,2005,SEP,ASO 2005,-0.1,19.9,-0.68,24.8,-0.21,26.64,-0.12,28.64,-0.04,-0.1,-2.0,1.32,8.86,0.4,No
10/1/2005,2005,OCT,SON 2005,-0.3,19.76,-1.11,24.77,-0.32,26.7,-0.07,28.74,0.06,0.0,-1.67,1.16,7.41,1.2,No
11/1/2005,2005,NOV,OND 2005,-0.6,20.36,-1.27,24.22,-0.98,26.29,-0.54,28.56,-0.12,0.4,-1.26,-0.74,5.0,-0.2,No
12/1/2005,2005,DEC,NDJ 2005,-0.8,22.12,-0.71,24.05,-1.21,25.84,-0.8,28.26,-0.18,0.8,-0.48,1.07,13.08,0.0,No
1/1/2006,2006,JAN,DJF 2006,-0.9,24.41,-0.11,24.85,-0.82,25.64,-0.93,27.66,-0.56,0.8,0.15,-0.1,4.73,1.7,Yes
2/1/2006,2006,FEB,JFM 2006,-0.8,26.68,0.58,26.11,-0.27,26.06,-0.67,27.37,-0.73,0.4,0.07,-0.44,6.96,0.1,Yes
3/1/2006,2006,MAR,FMA 2006,-0.6,26.32,-0.28,26.59,-0.57,26.57,-0.66,27.74,-0.49,1.1,-0.1,-0.56,3.62,1.8,Yes
4/1/2006,2006,APR,MAM 2006,-0.4,24.52,-1.21,27.27,-0.3,27.52,-0.28,28.17,-0.34,0.3,-0.6,0.2,3.08,1.1,Yes
5/1/2006,2006,MAY,AMJ 2006,-0.1,24.17,-0.44,27.16,-0.05,27.82,-0.06,28.65,-0.14,0.7,-1.17,-1.03,3.33,-0.5,Yes
6/1/2006,2006,JUN,MJJ 2006,0.0,22.9,-0.27,26.65,0.0,27.79,0.08,29.0,0.16,-0.4,-1.5,-1.02,8.72,-0.2,Yes
7/1/2006,2006,JUL,JJA 2006,0.1,22.0,0.17,25.85,-0.02,27.28,-0.01,28.93,0.14,0.0,-1.29,1.29,6.26,-0.6,Yes
8/1/2006,2006,AUG,JAS 2006,0.3,21.61,0.75,25.61,0.39,27.23,0.33,29.11,0.42,-0.5,-1.09,-1.45,6.47,-1.0,Yes
9/1/2006,2006,SEP,ASO 2006,0.5,21.73,1.15,25.81,0.8,27.29,0.53,29.33,0.66,-0.5,-0.99,0.31,7.21,-0.6,Yes
10/1/2006,2006,OCT,SON 2006,0.8,22.48,1.6,25.88,0.79,27.42,0.65,29.32,0.63,-1.0,-1.13,-0.76,8.26,-1.3,Yes
11/1/2006,2006,NOV,OND 2006,0.9,22.82,1.2,26.08,0.88,27.67,0.85,29.51,0.84,-0.7,-1.18,-1.34,5.16,0.1,Yes
12/1/2006,2006,DEC,NDJ 2006,0.9,23.95,1.11,26.41,1.14,27.74,1.1,29.35,0.9,-0.8,-1.2,1.55,5.27,-0.3,Yes
1/1/2007,2007,JAN,DJF 2007,0.7,25.13,0.61,26.61,0.94,27.31,0.75,28.92,0.69,-1.4,-1.59,0.27,7.36,-0.8,Yes
2/1/2007,2007,FEB,JFM 2007,0.2,26.26,0.16,26.52,0.14,26.84,0.11,28.61,0.52,-0.1,-1.83,-0.42,1.56,-0.1,Yes
3/1/2007,2007,MAR,FMA 2007,-0.1,26.28,-0.33,26.71,-0.46,27.16,-0.08,28.63,0.4,0.4,-2.02,-0.12,0.83,0.2,Yes
4/1/2007,2007,APR,MAM 2007,-0.3,25.19,-0.54,27.26,-0.31,27.7,-0.1,28.66,0.15,-0.1,-2.34,0.97,2.26,-0.1,Yes
5/1/2007,2007,MAY,AMJ 2007,-0.4,23.49,-1.12,26.42,-0.79,27.45,-0.43,28.65,-0.14,0.1,-2.66,0.03,4.5,-0.1,Yes
6/1/2007,2007,JUN,MJJ 2007,-0.5,22.34,-0.83,26.19,-0.46,27.57,-0.14,28.73,-0.11,0.4,-2.7,-0.3,10.41,0.5,Yes
7/1/2007,2007,JUL,JJA 2007,-0.6,21.18,-0.65,25.24,-0.63,26.89,-0.41,28.55,-0.24,0.7,-2.57,1.65,8.98,-0.3,Yes
8/1/2007,2007,AUG,JAS 2007,-0.8,19.89,-0.97,24.2,-1.02,26.32,-0.58,28.53,-0.17,0.4,-2.31,1.96,7.12,0.4,Yes
9/1/2007,2007,SEP,ASO 2007,-1.1,19.51,-1.07,23.99,-1.02,25.9,-0.86,28.16,-0.52,0.5,-1.87,1.52,7.19,0.2,Yes
10/1/2007,2007,OCT,SON 2007,-1.3,19.28,-1.59,23.8,-1.29,25.58,-1.19,28.05,-0.63,1.0,-1.29,0.77,7.54,0.7,Yes
11/1/2007,2007,NOV,OND 2007,-1.5,19.72,-1.9,23.66,-1.54,25.4,-1.42,27.57,-1.1,0.2,-0.3,0.65,9.26,0.9,Yes
12/1/2007,2007,DEC,NDJ 2007,-1.6,21.12,-1.72,23.91,-1.36,25.47,-1.18,27.65,-0.8,1.5,0.85,-0.16,5.72,1.7,Yes
1/1/2008,2008,JAN,DJF 2008,-1.6,24.26,-0.26,24.32,-1.35,24.97,-1.59,26.78,-1.44,0.6,1.84,-1.06,9.25,1.8,No
2/1/2008,2008,FEB,JFM 2008,-1.5,26.36,0.27,25.3,-1.08,25.25,-1.49,26.71,-1.39,2.1,2.4,0.37,6.5,2.6,No
3/1/2008,2008,MAR,FMA 2008,-1.3,27.12,0.52,26.69,-0.47,26.3,-0.94,27.14,-1.09,1.9,2.67,-0.61,5.74,1.4,No
4/1/2008,2008,APR,MAM 2008,-1.0,26.05,0.32,27.28,-0.29,26.95,-0.85,27.57,-0.94,1.2,2.49,-1.18,6.87,0.7,No
5/1/2008,2008,MAY,AMJ 2008,-0.8,24.69,0.07,27.18,-0.03,27.19,-0.69,27.9,-0.9,0.9,2.02,1.25,8.09,-0.1,No
6/1/2008,2008,JUN,MJJ 2008,-0.6,23.62,0.44,26.52,-0.12,27.07,-0.64,27.99,-0.85,0.3,1.61,-1.76,10.72,0.6,No
7/1/2008,2008,JUL,JJA 2008,-0.4,22.74,0.9,26.12,0.25,27.03,-0.27,28.11,-0.68,0.5,1.43,-0.51,7.45,0.3,No
8/1/2008,2008,AUG,JAS 2008,-0.2,22.04,1.18,25.79,0.57,26.83,-0.07,28.02,-0.68,0.3,1.17,0.89,8.44,1.0,No
9/1/2008,2008,SEP,ASO 2008,-0.2,21.7,1.12,25.35,0.34,26.52,-0.24,28.09,-0.58,0.1,0.96,0.89,9.72,1.2,No
10/1/2008,2008,OCT,SON 2008,-0.4,21.32,0.45,25.32,0.23,26.57,-0.2,28.25,-0.43,0.7,0.84,1.11,8.37,1.3,No
11/1/2008,2008,NOV,OND 2008,-0.6,21.63,0.0,25.15,-0.05,26.47,-0.35,28.17,-0.5,0.5,0.79,1.05,7.55,1.3,No
12/1/2008,2008,DEC,NDJ 2008,-0.7,22.58,-0.26,24.64,-0.63,25.83,-0.82,27.68,-0.77,1.6,0.78,-1.71,7.56,1.4,No
1/1/2009,2009,JAN,DJF 2009,-0.9,24.36,-0.16,25.32,-0.35,25.76,-0.8,27.38,-0.84,1.3,0.79,0.13,9.85,1.1,No
2/1/2009,2009,FEB,JFM 2009,-0.8,25.86,-0.24,25.96,-0.42,26.13,-0.6,27.41,-0.69,1.3,0.75,-1.57,9.09,1.9,No
3/1/2009,2009,MAR,FMA 2009,-0.6,26.11,-0.49,26.51,-0.65,26.61,-0.62,27.69,-0.54,0.9,0.51,-1.29,3.53,0.4,No
4/1/2009,2009,APR,MAM 2009,-0.3,26.07,0.34,27.53,-0.04,27.65,-0.16,28.3,-0.21,0.7,0.11,-0.04,6.95,0.8,No
5/1/2009,2009,MAY,AMJ 2009,0.0,25.11,0.5,27.59,0.38,28.06,0.18,28.82,0.03,0.6,-0.28,-0.43,8.07,-0.1,No
6/1/2009,2009,JUN,MJJ 2009,0.3,23.9,0.73,27.28,0.63,28.13,0.42,28.96,0.12,0.0,-0.48,0.48,7.9,0.1,No
7/1/2009,2009,JUL,JJA 2009,0.5,22.82,0.98,26.66,0.79,27.83,0.53,29.06,0.27,0.0,-0.85,0.72,10.05,0.2,No
8/1/2009,2009,AUG,JAS 2009,0.6,21.66,0.8,26.05,0.83,27.59,0.69,29.17,0.47,0.0,-1.31,0.62,4.95,-0.2,No
9/1/2009,2009,SEP,ASO 2009,0.7,21.21,0.63,25.83,0.82,27.48,0.71,29.04,0.37,0.0,-1.69,1.03,7.31,0.3,No
10/1/2009,2009,OCT,SON 2009,1.0,21.12,0.25,25.84,0.75,27.69,0.92,29.54,0.86,0.0,-2.03,0.64,4.75,-1.2,No
11/1/2009,2009,NOV,OND 2009,1.4,21.87,0.25,26.27,1.07,28.25,1.43,29.84,1.17,0.0,-2.42,0.19,10.24,-0.6,No
12/1/2009,2009,DEC,NDJ 2009,1.6,23.46,0.62,26.67,1.41,28.33,1.68,29.62,1.17,-2.6,-2.57,0.04,2.79,-0.7,No
1/1/2010,2010,JAN,DJF 2010,1.5,24.52,0.0,26.73,1.06,28.1,1.53,29.39,1.16,-2.1,-2.65,0.96,6.03,-1.1,Yes
2/1/2010,2010,FEB,JFM 2010,1.2,25.79,-0.3,27.12,0.74,27.92,1.19,29.01,0.92,-2.3,-2.4,0.48,0.78,-1.5,Yes
3/1/2010,2010,MAR,FMA 2010,0.8,26.5,-0.1,27.88,0.72,28.34,1.11,29.1,0.87,-1.5,-2.13,1.68,0.86,-0.7,Yes
4/1/2010,2010,APR,MAM 2010,0.4,26.35,0.62,28.12,0.55,28.4,0.59,29.21,0.7,-0.3,-1.75,1.26,1.86,1.2,Yes
5/1/2010,2010,MAY,AMJ 2010,-0.2,24.75,0.13,27.13,-0.09,27.77,-0.11,29.0,0.21,0.6,-1.55,-0.73,3.28,0.9,Yes
6/1/2010,2010,JUN,MJJ 2010,-0.7,23.36,0.18,26.08,-0.56,27.16,-0.55,28.58,-0.26,1.0,-0.96,-0.1,7.5,0.4,Yes
7/1/2010,2010,JUL,JJA 2010,-1.1,20.76,-1.07,25.0,-0.87,26.38,-0.92,28.13,-0.66,0.8,-0.56,0.89,9.38,1.8,Yes
8/1/2010,2010,AUG,JAS 2010,-1.4,19.93,-0.92,24.23,-0.99,25.69,-1.21,27.56,-1.13,1.0,-0.22,1.07,9.87,1.8,Yes
9/1/2010,2010,SEP,ASO 2010,-1.6,19.23,-1.35,24.07,-0.94,25.46,-1.31,27.2,-1.47,1.3,0.11,1.07,9.07,2.2,Yes
10/1/2010,2010,OCT,SON 2010,-1.6,19.46,-1.41,23.72,-1.36,25.36,-1.41,27.33,-1.35,1.3,0.68,2.15,11.2,1.7,Yes
11/1/2010,2010,NOV,OND 2010,-1.6,20.3,-1.32,23.95,-1.25,25.38,-1.44,27.24,-1.43,1.5,1.17,-0.81,7.3,1.3,Yes
12/1/2010,2010,DEC,NDJ 2010,-1.6,21.64,-1.2,23.98,-1.29,25.44,-1.21,27.31,-1.14,2.2,1.53,-2.08,8.91,2.9,Yes
1/1/2011,2011,JAN,DJF 2011,-1.4,23.89,-0.62,24.4,-1.28,25.09,-1.48,27.04,-1.18,2.0,1.52,1.0,14.63,2.3,Yes
2/1/2011,2011,FEB,JFM 2011,-1.2,26.11,0.01,25.58,-0.8,25.55,-1.19,27.03,-1.07,2.3,1.58,-2.41,8.89,2.7,Yes
3/1/2011,2011,MAR,FMA 2011,-0.9,26.1,-0.5,26.37,-0.8,26.4,-0.83,27.73,-0.5,1.7,1.55,0.38,8.91,2.5,Yes
4/1/2011,2011,APR,MAM 2011,-0.7,25.61,-0.12,27.2,-0.37,27.05,-0.76,27.76,-0.75,1.1,1.27,-1.78,1.82,1.9,Yes
5/1/2011,2011,MAY,AMJ 2011,-0.6,24.78,0.16,26.94,-0.28,27.49,-0.39,28.37,-0.42,0.3,0.84,0.25,6.94,0.4,Yes
6/1/2011,2011,JUN,MJJ 2011,-0.4,23.42,0.25,26.59,-0.05,27.4,-0.31,28.36,-0.49,-0.1,0.68,0.35,10.06,0.2,Yes
7/1/2011,2011,JUL,JJA 2011,-0.5,22.12,0.29,25.88,0.01,27.11,-0.19,28.38,-0.4,0.0,0.39,-0.75,8.88,1.0,Yes
8/1/2011,2011,AUG,JAS 2011,-0.6,20.8,-0.06,24.88,-0.34,26.48,-0.42,28.46,-0.23,0.2,0.17,1.4,8.28,0.4,Yes
9/1/2011,2011,SEP,ASO 2011,-0.8,19.88,-0.7,24.44,-0.57,26.09,-0.67,28.11,-0.57,0.2,-0.03,-0.39,7.14,1.0,Yes
10/1/2011,2011,OCT,SON 2011,-1.0,19.95,-0.93,24.35,-0.74,26.06,-0.71,27.99,-0.69,0.9,0.07,0.86,9.31,0.8,Yes
11/1/2011,2011,NOV,OND 2011,-1.1,20.96,-0.67,24.18,-1.02,25.85,-0.98,27.87,-0.81,0.8,0.36,-0.76,7.88,1.1,Yes
12/1/2011,2011,DEC,NDJ 2011,-1.0,22.18,-0.65,24.35,-0.92,25.66,-0.99,27.44,-1.01,1.5,0.84,0.06,11.6,2.5,Yes
1/1/2012,2012,JAN,DJF 2012,-0.9,23.91,-0.61,25.2,-0.48,25.91,-0.65,27.31,-0.92,1.7,1.08,0.13,5.08,1.1,No
2/1/2012,2012,FEB,JFM 2012,-0.7,25.95,-0.15,26.13,-0.25,26.18,-0.55,27.47,-0.63,1.9,1.48,0.7,8.71,0.5,No
3/1/2012,2012,MAR,FMA 2012,-0.6,26.52,-0.08,27.04,-0.12,26.79,-0.44,27.55,-0.68,0.9,1.61,-0.19,5.1,0.7,No
4/1/2012,2012,APR,MAM 2012,-0.5,26.55,0.82,27.49,-0.09,27.29,-0.51,27.98,-0.53,0.1,1.6,-0.09,4.89,-0.3,No
5/1/2012,2012,MAY,AMJ 2012,-0.3,25.42,0.81,27.26,0.05,27.69,-0.19,28.37,-0.42,0.0,1.19,-0.29,5.34,0.0,No
6/1/2012,2012,JUN,MJJ 2012,0.0,24.49,1.31,27.19,0.55,27.95,0.24,28.5,-0.34,0.1,0.6,-0.42,7.08,-0.4,No
7/1/2012,2012,JUL,JJA 2012,0.3,22.13,0.3,26.47,0.6,27.57,0.27,28.54,-0.25,-0.8,-0.05,-0.57,11.37,0.0,No
8/1/2012,2012,AUG,JAS 2012,0.4,20.95,0.09,25.92,0.7,27.58,0.68,28.78,0.09,0.1,-0.72,-0.2,4.45,-0.2,No
9/1/2012,2012,SEP,ASO 2012,0.4,21.13,0.55,25.41,0.4,27.2,0.44,28.8,0.12,-0.5,-1.41,-0.39,10.36,0.2,No
10/1/2012,2012,OCT,SON 2012,0.3,20.42,-0.46,25.11,0.02,27.13,0.36,29.03,0.34,-0.4,-1.74,-1.13,8.46,0.3,No
11/1/2012,2012,NOV,OND 2012,0.1,21.52,-0.1,25.44,0.24,27.32,0.5,29.04,0.37,-0.2,-1.63,-1.06,5.16,0.3,No
12/1/2012,2012,DEC,NDJ 2012,-0.2,22.39,-0.45,24.61,-0.65,26.18,-0.47,28.45,0.01,0.5,-1.52,-1.31,6.64,-0.6,No
1/1/2013,2013,JAN,DJF 2013,-0.4,24.37,-0.14,25.0,-0.67,26.09,-0.48,28.14,-0.08,-0.3,-1.15,0.05,10.6,-0.1,No
